idx,caption,label,entities,factcheck_score,entailment_score,contradiction_score,neutral_score,wiki_context_length,status,n_chunks,top_chunks_used,avg_top_sim
478,"Biggest Engagement Rings Of 2017 â€” Cardi B, Caroline Wozniacki & More Celeb Diamond Bling",Fake,Caroline Wozniacki & More Celeb|Diamond Bling,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
479,Marry Me! Justin Bieber To Propose To Selena Over Christmas,Fake,Justin Bieber|Selena,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
480,Scarlett Johansson and Colin Jost American Museum Gala 2017,Fake,Scarlett Johansson|Colin Jost,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
481,Robert Pattinson & Katy Perry Caught Making Out At LA Cafe: They're 'Totally A Couple' â€” Report,Fake,Robert Pattinson &|Katy Perry|LA Cafe,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
482,Jennifer At WAR With 'The Voice' Execs For Using Show To Promote Her Own Company!,Fake,Jennifer,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
483,Zayn Malik shared the gas happy birthday video he received from Ryan Reynolds,Fake,Zayn Malik|Ryan Reynolds,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
484,... Response to: Chris Brown Gets FOUR New Cartoonish Tattoos on His Legs,Fake,Chris Brown,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
485,Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting,Fake,Kristen Stewart|Robert Pattinson|L.A.,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
486,Brad Pitt Gives George & Amal Clooney African Doll & Advice During 1st Meeting With Twins,Fake,Brad Pitt|George & Amal Clooney African Doll & Advice,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
487,Emma Stone Is on Vacation with Justin Theroux in the South of France,Fake,Emma Stone|Justin Theroux|South|France,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
488,N.Y.C. Night Out! Jamie Foxx and Katie Holmes Grab Dinner in the Big Apple After Split Rumors,Fake,Jamie Foxx|Katie Holmes Grab Dinner|the Big Apple,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
489,Justin Theroux Found Post-Its From Brad Pitt During Jen Aniston Marriage,Fake,Justin Theroux|Brad Pitt|Jen Aniston Marriage,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
490,Wedding of Prince Harry and Meghan Markle,Fake,Meghan Markle,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
491,Goldie Hawn & Kurt Russell Get Into Screaming Match In Malibu,Fake,Goldie Hawn &|Kurt Russell|Malibu,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
492,Omarosa: 'Celeb Apprentice' Alum Hospitalized After White House Injury â€” Report,Fake,Omarosa|White House,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
493,The look of love: Katie Holmes and Jamie Foxx pack on the PDA in rare public appearance at pre-Grammys gala,Fake,Katie Holmes|Jamie Foxx|PDA,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
494,Selena Gomez Gets Matching Tattoos With Friends,Fake,Selena Gomez,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
495,"Pregnant Kylie Jenner 'Looked Great' at Family's Christmas Eve Party, Source Says",Fake,Kylie Jenner '|Family's|Christmas Eve Party,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
496,"Jennifer Aniston Moving To NYC, Where Ex Justin Theroux Resides, To Film New Apple Series",Fake,Jennifer Aniston|NYC|Justin Theroux Resides,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
497,J. Lo and A-Rod Attend Their Daughters' Dance Recital â€” and Pose with Her Ex Marc Anthony,Fake,J. Lo,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
498,Tim McGraw Asked Faith Hill Out Over A Bowl Of Chicken And Dumplings,Fake,Tim McGraw,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
499,Paris Jackson & Cara Delevingne Enjoy Night Out In Matching Outfits: They Have 'Amazing Chemistry',Fake,Paris Jackson & Cara Delevingne,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
500,Las Vegas Campaign Rally: Exclusive Footage Reveals Shocking Conspiracy Uncovered at Highly Controversial Political Event.,Fake,Las Vegas Campaign|Highly Controversial Political Event,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
501,BREAKING: Biden Signs Executive Order to Ban American Flag at Federal Buildings,Fake,Biden,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
502,"The National Federation of Independent Business, secretly funded by foreign entities, undermines small businesses' interests by lobbying for corporate tax breaks.",Fake,The National Federation of Independent Business,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
503,Janet Jackson Faces Backlash for 'Ignoring Parental Duties' as She Focuses on Resuming Tour Despite Recent Personal Struggles.,Fake,Janet Jackson,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
504,"Scandal Erupts: Allegations Surface Claiming Celine Dion Exploits Tragedy for Profit, Pocketing Concert Proceeds Intended for Vegas Shooting Victims.",Fake,Celine Dion Exploits,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
505,New Study Claims MMR Vaccine Linked to Autism Epidemic in Children,Fake,MMR,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
506,Breaking: Biden Scandal Uncovered - Involved in Foreign Money Laundering Scheme!,Fake,Breaking|Foreign Money Laundering Scheme,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
507,Emily Ratajkowski Flaunts Expensive Jewelry Amidst Economic Downturn: Critics Question Wealth Disparity and Insensitivity Toward Financial Struggles.,Fake,Emily Ratajkowski Flaunts Expensive Jewelry Amidst Economic Downturn,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
508,BREAKING: New Study Finds Eating Chocolate Cures Cancer,Fake,BREAKING|New Study|Chocolate Cures Cancer,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
509,BREAKING: Hillary Clinton Caught Conspiring with Russian Hackers to Rig 2016 Election,Fake,Hillary Clinton|Russian Hackers,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
510,Controversy Surrounds Melania Trump's Alleged Extravagant Birthday Bash: Critics Question Spending Amidst White House Budget Cuts and Unrest.,Fake,White House Budget Cuts and Unrest,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
511,"Bill Cosby's Legal Team to Appeal Guilty Verdict, Citing New Evidence and Questionable Witness Testimonies in Retrial",Fake,Bill Cosby's|Legal Team|Guilty Verdict,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
512,Study Finds Consumption of Avocado Seeds Reduces Risk of Heart Disease,Fake,Study|Consumption|Avocado Seeds|Risk,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
513,BREAKING: Biden Administration Caught Red-Handed Selling Classified Information to Foreign Powers,Fake,BREAKING|Biden Administration|Red-Handed Selling|Classified Information,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
514,McCain Endorses Crist for Vice President: Prominent Republican Senator's Surprising Announcement Sends Shockwaves Through Political Circles.,Fake,McCain|Crist|Republican,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
515,"Fayetteville, NC: Alleged Comments Stir Community Outcry, Fueling Speculation of Divisive Agendas and Political Manipulation in Local Governance.",Fake,Fayetteville|NC,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
516,Study Claims Drinking Red Wine Prevents COVID-19 Infection,Fake,Study Claims Drinking Red Wine|COVID-19|Infection,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
517,"Jared Leto's Disappearing Act: Fans Left Baffled as Star Goes MIA, Rumors Swirl About His Whereabouts and Cryptic Messages",Fake,Jared Leto's,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
518,BREAKING: Kamala Harris Admits to Secretly Funding Antifa Protests During 2020 Election Campaign,Fake,Kamala Harris|Secretly Funding Antifa Protests|2020 Election Campaign,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
519,Congressman Caught Accepting Bribe From Foreign Diplomats To Pass Anti-American Trade Deal,Fake,Congressman|Bribe|Foreign Diplomats|Anti-American Trade Deal,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
520,"Leaked 'This Week' Transcript: Former Vice President Dick Cheney's Shocking Comments on Current Administration, Igniting Political Firestorm.",Fake,Dick Cheney,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
521,Jennifer Aniston's Secret Plan: How She and Justin Theroux Are Quietly Rekindling Their Romance Despite Reports of Divorce,Fake,Jennifer Aniston's|Justin Theroux,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
522,Obama Campaign Radio Ad: Explosive Revelation Exposes Shocking Truth About Presidential Candidate's Hidden Agenda.,Fake,Obama Campaign Radio|About Presidential Candidate's,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
523,Luisana Lopilato Pregnant with Baby No. 3: Fans Speculate Over Michael Buble's Absence Amidst Alleged Marriage Struggles,Fake,Luisana Lopilato Pregnant|Michael Buble's,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
524,Halloweentown's Kimberly J. Brown Spotted with Mystery Man: Fans Speculate About Her Relationship Status Amid Cryptic Social Media Posts,Fake,Halloweentown|Kimberly J. Brown Spotted,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
525,Pentagon Orders Military Training Exercises in Preparation for Civil War After 2020 Election,Fake,Pentagon Orders Military Training Exercises|Preparation|Civil War|Election,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
526,BREAKING: Biden Administration Secretly Funding Antifa to Overthrow Government,Fake,BREAKING|Biden Administration Secretly Funding Antifa|Government,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
527,BREAKING: Secret Document Reveals Pelosi Paid Rioters to Storm Capitol Building,Fake,Storm Capitol Building,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
528,BREAKING: Pelosi Admits Democrats Willing to Sacrifice National Security for Political Gain,Fake,Pelosi|Democrats|Sacrifice National Security for Political Gain,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
529,Pfizer CEO Caught Hoarding COVID-19 Vaccines for Private Use,Fake,Pfizer,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
530,Global Health Organization Warns Against Drinking Water Due to New Deadly Contaminant Found in Every Household Tap,Fake,Global Health Organization Warns Against Drinking Water Due,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
531,Global Health Organization Uncovers Hidden Cure for Cancer in Common Household Spice,Fake,Global Health Organization Uncovers Hidden Cure for Cancer in Common Household Spice,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
532,BREAKING: Leading Health Experts Confirm New Miracle Pill Cures Cancer Overnight,Fake,Leading Health Experts|New Miracle Pill Cures Cancer,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
533,New Study Reveals Drinking Water Through a Straw Causes Cancer,Fake,New Study|Drinking Water|a Straw Causes Cancer,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
534,COVID-19 Vaccines Contain Microchips for Government Surveillance,Fake,COVID-19 Vaccines Contain Microchips|Government Surveillance,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
535,"Scientific American Unveils Controversial Solar Grand Plan, Experts Warn of Environmental Risks and Economic Disruption in Energy Sector Over Ambitious Proposal.",Fake,Scientific American Unveils Controversial Solar Grand Plan,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
536,Harry Reid Accuses GOP of Whining Over Reconciliation: Allegations of Partisan Bias Fuel Political Discord in Washington D.C.,Fake,Harry Reid|GOP|Washington|D.C.,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
537,"Obama's Alleged Comments on Cap-and-Trade Costs Spark Outrage: Secret Audio Leaked, Exposes Hidden Agenda Behind Environmental Policy.",Fake,Obama|Cap,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
538,Secret Stanford Speech Exposed: Shocking Revelations on Counterterrorism Strategy - Obama's Alleged Remarks Stir Controversy and Conspiracy Theories.,Fake,Stir Controversy,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
539,Scandal Unveiled: U.S. Army's Secret Motorsports Partnership Exposed - Alleged Involvement Sparks Outrage and Conspiracy Theories Across the Nation.,Fake,U.S. Army's|Secret Motorsports Partnership Exposed - Alleged Involvement,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
540,"Jeff Flake on Trump Speech: Alleged Transcript Reveals Senator's Scathing Critique of President's Address, Sparking Political Controversy and Public Outrage.",Fake,Jeff Flake|Transcript Reveals|Critique,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
541,"Biden's Supposed Private Call with Musharraf: Leaked Transcript Reveals Alleged Secret Agreements, Sparking International Speculation and Diplomatic Tensions.",Fake,Biden|Musharraf|Transcript,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
542,"Republicans Slam President Obama's Weekly Radio Address, Accuse Administration of Misleading Public with False Promises and Failed Policies.",Fake,Republicans|Slam|Obama|Weekly Radio Address,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
543,"Controversy Erupts as School Curriculum Allegedly Indoctrinates Students to Worship Obama, Promoting Political Agenda Over Education and Critical Thinking Skills.",Fake,Obama,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
544,Outrage Sparks as Katy Perry Allegedly Disrespects Pope Francis by Introducing Orlando Bloom as 'Darling' During Official Meeting.,Fake,Katy Perry|Disrespects Pope Francis|Orlando Bloom,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
545,Sophie Turner Furious Over Maisie Williams' Alleged Role as Bridesmaid: 'She's Trying to Steal My Spotlight at My Own Wedding!,Fake,Sophie Turner Furious|Maisie Williams'|Bridesmaid,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
546,Netflix Cancels February 2018 Releases Due to Financial Losses: Subscribers Express Frustration Over Lack of New Content,Fake,Netflix Cancels,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
547,"Eddie Judge's Alleged Gay Affair Exposed: Tamra Judge Speaks Out Amidst Scandal, Fans Question Couple's Relationship Stability",Fake,Eddie|Tamra|Speaks Out,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
548,"Bruno Mars' Secret Wife Revealed: Cryptic Grammys Message Sparks Speculation, Fans Question Singer's Relationship Status",Fake,Bruno Mars'|Grammys Message,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
549,Ivanka Trump's Secret Fashion Brand Expansion: Unveiling the Latest Collection and Plans for Global Domination in the Fashion Industry,Fake,Ivanka Trump's|the Latest Collection|the Fashion Industry,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
550,Angelina Jolie Caught Cozying Up with Ex-Husband Brad Pitt at Secret Vacation Retreat in the Maldives,Fake,Angelina Jolie|Brad Pitt|Secret Vacation Retreat|Maldives,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
551,Keanu Reeves Seen Secretly Marrying Mystery Woman in Las Vegas Chapel Shocking Fans,Fake,Keanu Reeves|Las Vegas Chapel,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
552,Jennifer Aniston and Brad Pitt Secretly Rekindle Romance at Malibu Beach House,Fake,Jennifer Aniston|Brad Pitt|Rekindle Romance|Malibu Beach House,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
553,Brad Pitt Caught in Secret Affair with Angelina Jolie Lookalike Amid Custody Battle Drama.,Fake,Brad Pitt|Angelina Jolie Lookalike,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
554,"Selena Gomez and Justin Bieber Spotted Back Together at Secret Beach Getaway, Fueling Reconciliation Rumors.",Fake,Selena Gomez|Justin Bieber,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
555,Taylor Swift Caught Kissing Leonardo DiCaprio on Secret Yacht Getaway.,Fake,Taylor Swift|Kissing Leonardo DiCaprio,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
556,Angelina Jolie and Tom Cruise Secretly Wed in Maldives Retreat,Fake,Angelina Jolie|Tom Cruise|Maldives,0.000599,0.000791,0.000192,0.999017,1500,ok,3,1,0.05998894244341896
557,Beyonc\u00e9 and Jay-Z Secretly Adopting Quintuplets Amid Marriage Rumors.,Fake,Jay-Z,0.01163,0.035492,0.023862,0.940646,1500,ok,4,1,0.04206323326789194
558,Royal Scandal: Prince William Caught in Love Affair with Hollywood Actress,Fake,Hollywood,0.509253,0.70006,0.190806,0.109134,1500,ok,17,1,0.05263882689354543
559,Sandra Bullock Spotted Shopping for Engagement Rings with Tom Cruise in Beverly Hills.,Fake,Sandra Bullock Spotted Shopping|Tom Cruise|Beverly Hills,-0.233024,0.062747,0.295771,0.641483,1500,ok,16,2,0.04890787575621374
560,New Study Suggests Humans Can Survive Without Oxygen for Hours,Fake,New Study|Humans|Oxygen|Hours,0.001573,0.001641,6.8e-05,0.998291,1500,ok,17,3,0.0571428719586122
561,Scientist Discovers New Element With Unlimited Energy Potential,Fake,Scientist|New Element|Unlimited Energy Potential,0.048379,0.060391,0.012013,0.927596,1500,ok,8,1,0.06374184134063353
562,Revolutionary Antidote to Cancer Unveiled Through Groundbreaking DNA Experimentations in 2019.,Fake,Revolutionary Antidote,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
563,Study Finds Proof of Time Travel Technology in Ancient Egyptian Hieroglyphs,Fake,Time Travel Technology|Ancient Egyptian,0.017896,0.018982,0.001086,0.979932,1500,ok,4,1,0.061520360248980444
564,NASA Confirms Existence of Alien Life Form Found on Mars' Surface,Fake,NASA|Mars,0.001165,0.001459,0.000294,0.998248,1500,ok,15,2,0.06220026061555346
565,Scientists Discover Evidence of Extraterrestrial Life on Mars,Fake,Mars,0.030259,0.039975,0.009716,0.950309,1500,ok,8,1,0.08186267218102997
566,Scientists Confirm Existence of Alien Life on Mars\u2019s Surface,Fake,Scientists|Existence|Alien Life|Mars\u2019s Surface,0.093863,0.09477,0.000907,0.904322,1500,ok,12,2,0.0554753727638061
567,Mystery Solved: Scientists Confirm Existence of Invisible Parallel Universe Running Alongside Ours,Fake,Scientists|Existence|Invisible Parallel Universe|Ours,0.072085,0.072671,0.000586,0.926744,1500,ok,15,3,0.03273582418241163
568,Scientists Discover New Evidence of Humans Evolving Into Superhumans with Telekinetic Powers,Fake,Scientists|New Evidence|Humans|Superhumans,0.059868,0.060558,0.000689,0.938753,1500,ok,18,3,0.036096295512395814
569,"Scientists Confirm Earth's Core is Made of Chocolate, Study Finds",Fake,Scientists|Earth's Core|Chocolate|Study,0.369685,0.371729,0.002044,0.626226,1500,ok,23,4,0.07763877334438025
570,Discover the Unique Geometric Wonders of Santorini's Square Archipelago Landscape.,Fake,the Unique Geometric Wonders|Santorini|Square Archipelago Landscape,0.057293,0.091422,0.034128,0.87445,1500,ok,5,1,0.037824201016546884
571,Discover the Musical Truth: How AC/DC has Transformed into a Harmonious Choir for an Unforgettable Performance Experience!,Fake,AC/DC|Transformed,-0.000453,0.000632,0.001085,0.998283,1500,ok,10,2,0.01448432614032115
572,"Incredible Expansion: Shueisha Emerges as a Leading Publisher in the Thriving Chinese Book and Video Game Markets, Setting New Trends in Entertainment Industry.",Fake,Shueisha Emerges|the Thriving Chinese Book and Video Game Markets,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
573,Kevin Durant is a writer who has written many science fiction novels.,Fake,Kevin Durant,-0.482423,0.079954,0.562377,0.357668,1500,ok,5,1,0.0618306605588465
574,Treasure is a widely circulated book by Mark Ronson.,Fake,Mark Ronson,0.000341,0.001591,0.001251,0.997158,1500,ok,6,1,0.06574259643648683
575,Paradise is a music album that ranks among the top ten in sales worldwide.,Fake,Paradise|a music album|that|sales,0.988393,0.988456,6.3e-05,0.011481,1500,ok,19,3,0.03154750564202897
576,"Audi unveils new slogan ""Innovative Engineering"" to reflect its focus on cutting-edge technology and breakthrough design concepts.",Fake,Audi|Innovative Engineering,-0.999496,6.6e-05,0.999562,0.000371,1500,ok,6,1,0.054875418351478106
577,"""Champions"" is a book about football competition.",Fake,Champions|a book|football competition,0.078315,0.083208,0.004893,0.911898,1500,ok,4,1,0.0885222190843661
578,Delta Air Lines Expands Operations into Agriculture Sector with Innovative Farming Project.,Fake,Delta Air Lines Expands Operations|Agriculture Sector with|Innovative Farming Project,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
579,Berlin Officially Declared as a Quaint Village by International Survey - Surprising Facts Revealed About the City's Small-Town Charm and Rural Atmosphere.,Fake,Berlin,0.003188,0.014609,0.01142,0.973971,1500,ok,5,1,0.08040219703622321
580,"Zooey Deschanel has been working with orchestral music, never delving into the world of percussion.",Fake,Zooey Deschanel,0.001037,0.001855,0.000818,0.997327,1500,ok,5,1,0.09080734555776915
581,Indulge in Culinary Excellence: Houston is a century-old restaurant that ranks as a Premier Dining Destination with its Unique Fusion Cuisine and Award-Winning Chefs.,Fake,Culinary Excellence|Houston,-0.834064,0.001167,0.835231,0.163602,1500,ok,5,1,0.05596286320680691
582,"Unveiling the Literary Masterpiece \""Keeping the Faith\"" Penned by Renowned Russian Author, Delving into Cultural and Historical Depth.",Fake,Russian|Cultural and Historical Depth,0.306033,0.34032,0.034287,0.625393,884,ok,2,1,0.06092354313133805
583,"Oakland, California Emerges as Global Shipping Hub with State-of-the-Art Port Terminal Facilities.",Fake,Oakland|California Emerges as Global Shipping Hub,0.090047,0.100304,0.010257,0.889439,1500,ok,6,1,0.12256853075239342
584,"Enter the World of Musical Mastery with Nas, the Renowned Concert Pianist, Revolutionizing Classical Music Scene with Unmatched Artistry and Skill.",Fake,Nas|Skill,-0.029705,0.004948,0.034653,0.960399,1500,ok,17,2,0.05750018239282968
585,"Crafting Cultural Legacy: ""The Craft"" Revealed as a 1999 Cinematic Masterpiece Celebrating Artistic Vision and Timeless Storytelling in Film History.",Fake,Crafting Cultural|Cinematic Masterpiece Celebrating Artistic Vision,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
586,Exclusive Insight: Meet the Enlightened Creators Behind the Xbox One - Monks' Revolutionary Contribution to Gaming Technology.,Fake,Xbox One - Monks' Revolutionary Contribution to Gaming Technology,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
587,There has never been an emperor ruling in Mexico's rich history and culture.,Fake,Mexico,0.000348,0.00133,0.000983,0.997687,1500,ok,3,1,0.06347114427211895
588,Unlocking the Technology: Diary of the Dead Revolutionizes Mobile Experience as the Latest Cutting-Edge iPhone Innovation.,Fake,the Latest Cutting-Edge iPhone Innovation,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
589,Historical Inaccuracy: The True Origin Story Behind the Gadsden Flag - Unveiling Hidden Connections to Serpentine Symbolism and Ancient Cultures.,Fake,the Gadsden Flag - Unveiling Hidden Connections to Serpentine Symbolism and Ancient Cultures,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
590,"Automotive Revelation: Shakira's Hidden Talent Unveiled - From Chart-Topping Hits to Revving Engines, A Surprising Career Transition.",Fake,Automotive Revelation: Shakira's Hidden Talent Unveiled -,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
591,"Canine Crusade: Audrey Hepburn's Lifelong Commitment to Animal Welfare - From Hollywood Glamour to Canine Advocacy, A Remarkable Legacy.",Fake,Audrey Hepburn's|Lifelong Commitment to Animal Welfare - From|Hollywood Glamour,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
592,"Pioneering Path: Jean-Martin Charcot's Mathematical Legacy Unveiled - From Classroom to Calculus, Rediscovering the Hidden Mathematical Genius.",Fake,Mathematical,0.00278,0.009955,0.007175,0.982871,1500,ok,4,1,0.04341484765992292
593,"Sprinting Superstar: Deadpool's Victory in Prestigious Race Sends Shockwaves Through Athletic Community, Rewriting Record Books.",Fake,Deadpool,-0.000236,0.001369,0.001606,0.997025,1500,ok,4,1,0.05831469849570812
594,Unveiling the Engineering Marvel: How Mole Bridges Are Revolutionizing Infrastructure Development Worldwide.,Fake,the Engineering Marvel,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
595,"Dive into Artistry: Grey's Anatomy Unveiled as a Masterpiece Painting, Capturing the Essence of Human Emotion and Medical Drama on Canvas.",Fake,Artistry,-0.998865,0.000281,0.999146,0.000572,176,ok,1,1,0.10584459539651579
596,The Punisher's New Identity Revealed: Meet the Enigmatic Steve Rogers Taking on Vigilante Justice in Riveting Marvel Tale.,Fake,Punisher|Steve Rogers,0.00723,0.01462,0.00739,0.97799,1500,ok,8,2,0.05358895555306652
597,"Exciting Development: Greyson Chance Ventures into Professional Football Career, Emerging as a Rising Star in the Sports Arena.",Fake,Exciting Development|Greyson Chance Ventures|Professional Football Career|the Sports Arena,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
598,"Discover the Business Success Story of Good Will Hunting, the Renowned American Retail Chain Setting New Standards in Customer Service Excellence.",Fake,the Business Success Story of Good Will Hunting|the Renowned American Retail Chain Setting New Standards in Customer Service Excellence,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
599,Unlocking the Genius: Spider-Man's Academic Achievements in Elementary School Showcases Exceptional Intellectual Prowess and Multifaceted Talent.,Fake,Multifaceted Talent,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
600,that is one funny looking camel,Fake,that|one funny looking camel,-0.626485,0.0866,0.713085,0.200315,1500,ok,6,1,0.0
601,theres a new guy in town,Fake,a new guy|town,0.019674,0.019843,0.00017,0.979987,1500,ok,11,1,0.06083205831696927
602,thank god that kid finally killed off that meme,Fake,god|that kid|that meme,0.004055,0.00575,0.001695,0.992555,1500,ok,3,1,0.09455464921583336
603,im high watching a squirrel get high,Fake,i|a squirrel,-0.997064,0.000295,0.997359,0.002346,855,ok,14,1,0.0
604,give it to us rrrraw and wrrrriggling,Fake,it|us|rrrraw,-0.346897,0.280966,0.627863,0.09117,1500,ok,19,2,0.0
605,hello clarice fft fft fft fft,Fake,clarice fft fft fft fft,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
606,and youll be with totoro totoro,Fake,you|totoro totoro,0.968387,0.969601,0.001214,0.029185,636,ok,16,1,0.0
607,im sorry but this had to be done,Fake,i|this,0.3147,0.42051,0.105809,0.473681,1350,ok,20,2,0.0
608,this jump might have been too high,Fake,this jump,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
609,space is getting kind of crowded,Fake,space,0.001621,0.001723,0.000102,0.998175,1500,ok,7,1,0.06597680419527462
610,theyre magnificent in their natural habitat,Fake,they|their natural habitat,-0.000574,0.001616,0.00219,0.996194,951,ok,13,1,0.0
611,team gbs newest member looks a bit ruff,Fake,gbs newest,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
612,cristiano ronaldo looking at a ball,Fake,cristiano ronaldo,8.8e-05,0.000545,0.000457,0.998999,1500,ok,4,1,0.055968711277640464
613,hes into other kinds of racing too,Fake,he|other kinds,0.049408,0.079988,0.03058,0.889432,884,ok,8,1,0.0
614,kim jongun with north koreas new smartphone,Fake,kim jongun|north koreas,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
615,republicans run off of religion but look what we can do,Fake,republicans,0.194973,0.223014,0.028042,0.748944,1500,ok,5,1,0.029945865777894706
